"season","first_name","last_name","position","origin","destination","transfer_date","rating","stars","eligibility"
2021,"Evan","Jones","CB","Georgia State",NA,2021-03-08,NA,2,"TBD"
2021,"Tyrone","Scott","S","Central Michigan",NA,2021-03-08,NA,2,"TBD"
2021,"Jarrius","Wallace","S","Arizona",NA,2021-03-08,NA,3,"Immediate"
2021,"Jacob","Kainer","TE","Tulsa","Sam Houston",2021-03-06,NA,3,"TBD"
2021,"Graham","Faloona","LB","Utah","Texas State",2021-03-05,NA,3,"Immediate"
2021,"Jason","Heller","WR","Marshall",NA,2021-03-04,NA,2,"TBD"
2021,"Dajeun","Gibson","S","Charlotte",NA,2021-03-04,NA,3,"TBD"
2021,"Marqez","Bimage","EDGE","Texas",NA,2021-03-04,0.81,3,"Immediate"
2021,"Jalen","Jackson","WR","Kennesaw State","UL Monroe",2021-03-03,NA,NA,"TBD"
2021,"Reggie","Pearson Jr.","S","Wisconsin","Texas Tech",2021-03-16,NA,3,"TBD"
2021,"Jaden","Casey","QB","California",NA,2021-03-03,NA,3,"TBD"
2021,"Alec","Trujillo","QB","San José State","Iowa Central C.C.",2021-03-03,NA,3,"Immediate"
2021,"Emmit","Gooden","DL","Tennessee",NA,2021-03-03,NA,4,"TBD"
2021,"Britt","Beery","IOL","Indiana",NA,2021-03-03,NA,3,"Immediate"
2021,"Tra","Fluellen","S","Houston Christian",NA,2021-03-02,NA,2,"TBD"
2021,"Elmer","Pauni","EDGE","New Mexico",NA,2021-03-02,NA,NA,"TBD"
2021,"Michael","Lindauer","QB","Cincinnati",NA,2021-03-02,NA,3,"TBD"
2021,"Dequan","Watts","CB","Texas Tech",NA,2021-03-02,NA,3,"TBD"
2021,"John","Kirven","EDGE","Virginia",NA,2021-03-02,NA,3,"Immediate"
2021,"Zach","Hummel","OT","Cincinnati",NA,2021-03-01,NA,3,"TBD"
2021,"Alex","Angus","LB","East Carolina","North Carolina A&T",2021-03-01,NA,3,"Immediate"
2021,"Jakari","Robinson","IOL","Cincinnati","Memphis",2021-03-01,NA,2,"TBD"
2021,"Alex","Spadone","WR","San Diego",NA,2021-02-28,NA,NA,"TBD"
2021,"Jamari","Brown","CB","Kentucky",NA,2021-02-27,NA,3,"TBD"
2021,"Kenneth","Kirby","OT","Norfolk State","Georgia Tech",2021-02-26,NA,NA,"Immediate"
2021,"Jordan","Avissey","DL","Buffalo",NA,2021-02-26,NA,2,"TBD"
2021,"Aaron","Reynolds","CB","Texas State",NA,2021-02-26,NA,3,"TBD"
2021,"Zach","Farrar","WR","TCU",NA,2021-02-25,NA,NA,"Immediate"
2021,"Griffin","Lampton","LB","Vanderbilt",NA,2021-02-25,NA,3,"TBD"
2021,"Cameron","Gardner","WR","Utah",NA,2021-02-25,NA,3,"TBD"
2021,"Camden","Chustz","OT","New Mexico State",NA,2021-02-24,NA,3,"TBD"
2021,"Blake","Walker","OT","New Mexico State",NA,2021-02-24,NA,2,"TBD"
2021,"Prince","Okituama","DL","Kent State",NA,2021-02-24,NA,3,"TBD"
2021,"Tyler","Judson","S","Tulane",NA,2021-02-24,NA,3,"TBD"
2021,"Solvauhn","Moreland","DL","Ball State",NA,2021-02-23,NA,3,"TBD"
2021,"Kevin","Lemieux","DL","Syracuse",NA,2021-02-23,NA,3,"TBD"
2021,"Garrett","Beckman","IOL","UNLV","Colorado Mesa",2021-02-23,NA,2,"TBD"
2021,"Jairus","Grissom","QB","Eastern Michigan",NA,2021-02-23,NA,3,"TBD"
2021,"Andrew","Boykin","WR","Texas A&M",NA,2021-02-23,NA,NA,"TBD"
2021,"Joey","Cambron","QB","Middle Tennessee",NA,2021-02-22,NA,NA,"TBD"
2021,"T.J.","Arnold","EDGE","Georgia State",NA,2021-02-22,NA,NA,"TBD"
2021,"Norman","Anderson","CB","Central Michigan",NA,2021-02-22,NA,2,"TBD"
2021,"Jerodd","Vines","S","Eastern Michigan","North Dakota State",2021-02-19,NA,3,"TBD"
2021,"Jack","Buford","OT","Missouri","New Mexico",2021-02-18,NA,4,"TBD"
2021,"Rob","Vanderlaan","OT","Oregon State","East Carolina",2021-02-18,NA,3,"Immediate"
2021,"Kaleb","Oliver","S","Georgia Tech",NA,2021-02-18,NA,3,"Immediate"
2021,"Raykwon","Anderson","WR","App State",NA,2021-02-17,NA,3,"TBD"
2021,"Trevon","West","WR","Oklahoma",NA,2021-02-16,NA,3,"TBD"
2021,"Adam","Shibley","LB","Michigan",NA,2021-02-16,NA,NA,"Immediate"
2021,"Karmi","Mackey","RB","Eastern Michigan",NA,2021-02-15,NA,2,"Immediate"
2021,"Jared","Reed","S","Utah State","Boise State",2021-02-12,NA,2,"Immediate"
2021,"Glenn","Beal","TE","Louisiana",NA,2021-02-12,NA,3,"TBD"
2021,"Keontae","Luckett","RB","Iowa",NA,2021-02-12,NA,NA,"TBD"
2021,"Jared","Cole","RB","Massachusetts","Virginia Tech",2021-02-10,NA,3,"TBD"
2021,"Liam","Ryan","IOL","NC State",NA,2021-02-10,NA,NA,"Immediate"
2021,"Blayne","Toll","TE","Arkansas","Colorado",2021-03-02,NA,3,"Immediate"
2021,"Gabe","Lloyd","TE","Wisconsin",NA,2021-02-10,NA,2,"Immediate"
2021,"Alec","Muck","WR","Central Michigan",NA,2021-02-09,NA,NA,"TBD"
2021,"Sir Oliver","Everett","ATH","UNLV",NA,2021-02-09,NA,2,"TBD"
2021,"Xander","Yarberough","EDGE","New Mexico State","South Florida",2021-02-09,NA,2,"TBD"
2021,"Gabe","Siemieniec","K","Louisiana Tech",NA,2021-02-08,NA,NA,"Immediate"
2021,"Devin","Lester","WR","Old Dominion",NA,2021-02-08,NA,3,"TBD"
2021,"Isaiah","Isaac","CB","Wake Forest",NA,2021-02-08,NA,3,"TBD"
2021,"Zach","Morton","LB","Syracuse",NA,2021-02-08,NA,3,"TBD"
2021,"Sci","Martin","LB","Missouri",NA,2021-02-05,NA,3,"Immediate"
2021,"Julius","Coates","DL","Arkansas",NA,2021-02-05,NA,3,"TBD"
2021,"Matthew","Young","LB","New Mexico State",NA,2021-02-05,NA,2,"Immediate"
2021,"Damon","Weldon","DL","Charlotte",NA,2021-02-05,NA,2,"TBD"
2021,"Demetrius","Murray","S","Ball State",NA,2021-02-05,NA,3,"Immediate"
2021,"Devin","Richardson","LB","New Mexico State","Texas",2021-03-02,NA,3,"TBD"
2021,"Caleb","Biggers","CB","Bowling Green","Boise State",2021-02-22,NA,2,"TBD"
2021,"Caleb","Lightbourn","P","Oregon State","Idaho",2021-02-26,NA,3,"Immediate"
2021,"Kaleb","Boateng","OT","Clemson","Florida",2021-02-03,NA,3,"Immediate"
2021,"Marques","Alexander","EDGE","UConn",NA,2021-02-03,NA,3,"TBD"
2021,"Jacob","Kibodi","RB","Incarnate Word","Louisiana",2021-02-03,NA,3,"TBD"
2021,"Zaid","Hamdan","DL","Ohio State",NA,2021-02-03,NA,2,"TBD"
2021,"Hunter","Mayginnes","IOL","Washington State",NA,2021-02-03,NA,3,"TBD"
2021,"Austin","Liles","WR","San José State","San Diego",2021-02-03,NA,2,"Immediate"
2021,"Ethan","Merriweather","WR","Ball State",NA,2021-02-03,NA,2,"TBD"
2021,"Brian","Abosi","OT","Massachusetts","Stony Brook",2021-02-03,NA,2,"Immediate"
2021,"Kaelin","Himphill","LB","San Diego State",NA,2021-02-03,NA,3,"Immediate"
2021,"Kyre","Richardson","WR","Oklahoma",NA,2021-02-02,NA,2,"TBD"
2021,"Jackson","Gregory","IOL","Louisville","Stony Brook",2021-02-02,NA,3,"TBD"
2021,"Blaine","Scott","IOL","West Virginia","Northern Colorado",2021-02-02,NA,3,"Immediate"
2021,"Samuel","Poutasi","IOL","Oregon",NA,2021-02-02,NA,3,"Immediate"
2021,"Griffin","Sestili","IOL","Temple","Western Carolina",2021-02-01,NA,3,"Immediate"
2021,"Joshua","Hart","WR","Arizona State","Arkansas-Pine Bluff",2021-02-01,NA,NA,"TBD"
2021,"Brandon","Cunningham","IOL","Mississippi State",NA,2021-02-01,0.81,3,"TBD"
2021,"Javon","Turner","WR","Massachusetts",NA,2021-02-01,NA,3,"Immediate"
2021,"Jaylen","Flemmons","WR","Ball State","Kentucky State",2021-02-01,NA,NA,"TBD"
2021,"Justin","Guy-Robinson","CB","SMU",NA,2021-02-01,NA,2,"Immediate"
2021,"John","Seter","QB","Georgia","SMU",2021-01-31,NA,NA,"Immediate"
2021,"Alexander","Wyant","OT","UConn",NA,2021-01-30,NA,3,"TBD"
2021,"Jahquez","Evans","WR","South Florida",NA,2021-01-30,NA,3,"TBD"
2021,"Jay","LaRosa","K","Ole Miss","Massachusetts",2021-01-29,NA,NA,"Immediate"
2021,"Phillip","Powell","S","Washington State",NA,2021-01-29,NA,NA,"Immediate"
2021,"Bradrick","Shaw","RB","California",NA,2021-01-29,NA,3,"Immediate"
2021,"David","Baldwin-Griffin","QB","App State",NA,2021-01-29,NA,3,"TBD"
2021,"Deron","Irving-Bey","DL","Central Michigan",NA,2021-01-29,NA,4,"TBD"
2021,"Chris","Gaston","CB","Fresno State",NA,2021-01-29,NA,3,"TBD"
2021,"Devin","Mathews","WR","Navy","Wofford",2021-01-28,NA,3,"TBD"
2021,"Charles","Jones","LB","Central Michigan",NA,2021-01-28,NA,2,"TBD"
2021,"Woodly","Appolon","S","Northern Illinois",NA,2021-01-28,NA,3,"TBD"
2021,"Jayy","McDonald","RB","Middle Tennessee",NA,2021-01-28,NA,3,"Immediate"
2021,"Isaac","Stiebeling","QB","Eastern Michigan",NA,2021-01-28,NA,3,"TBD"
2021,"Kylan","Stribling","S","Middle Tennessee",NA,2021-01-28,NA,2,"Immediate"
2021,"Malik","Scurlock","EDGE","Air Force",NA,2021-01-27,NA,3,"TBD"
2021,"Eston","Miles","DL","Western Michigan",NA,2021-01-27,NA,3,"TBD"
2021,"JR","Waters","WR","Oregon","Southern Utah",2021-01-27,NA,3,"TBD"
2021,"Clay","Markoff","RB","Washington State",NA,2021-01-27,NA,NA,"TBD"
2021,"Qadir","White","OT","Syracuse",NA,2021-01-27,0.8,3,"TBD"
2021,"Tyleek","Collins","WR","UNLV",NA,2021-01-27,NA,3,"TBD"
2021,"TaMerik","Williams","RB","SMU","North Dakota State",2021-01-27,NA,3,"Immediate"
2021,"Elorm","Lumor","EDGE","Rutgers","Towson",2021-01-27,NA,3,"Immediate"
2021,"Keon","Howard","QB","Tulane",NA,2021-01-26,NA,3,"Immediate"
2021,"Cesar","Moreno","IOL","Coastal Carolina",NA,2021-01-26,NA,3,"TBD"
2021,"Junior","Summerhill","S","South Alabama",NA,2021-01-26,NA,3,"TBD"
2021,"Austyn","Chestnut","ATH","North Carolina","App State",2021-01-26,NA,NA,"Immediate"
2021,"Kyle","Ohlen","IOL","Texas A&M",NA,2021-01-26,NA,NA,"TBD"
2021,"Will","Heckman","S","Washington State",NA,2021-01-26,NA,NA,"TBD"
2021,"Eric","Kumah","WR","Old Dominion",NA,2021-01-26,NA,3,"Immediate"
2021,"Caden","Leggett","WR","Texas Tech",NA,2021-01-26,NA,3,"TBD"
2021,"Vincent","Flythe","CB","Maryland",NA,2021-01-26,NA,3,"Immediate"
2021,"Jake","Pagel","LS","Texas A&M",NA,2021-01-26,NA,NA,"TBD"
2021,"Cole","McCubrey","LB","Massachusetts",NA,2021-01-26,NA,2,"Immediate"
2021,"Colton","Taylor","QB","Texas A&M",NA,2021-01-26,NA,NA,"TBD"
2021,"Kyle","Meyers","CB","Tulane",NA,2021-01-25,NA,4,"Immediate"
2021,"Matt","Lorbeck","EDGE","Iowa",NA,2021-01-25,NA,3,"Immediate"
2021,"Nolan","Givan","TE","San Diego State",NA,2021-01-25,NA,3,"TBD"
2021,"Messiah","deWeaver","QB","Old Dominion",NA,2021-01-25,NA,3,"Immediate"
2021,"Zach","Angelillo","RB","California",NA,2021-01-25,NA,2,"Immediate"
2021,"Thomas","Spann","IOL","Texas A&M",NA,2021-01-25,NA,NA,"TBD"
2021,"J.J.","Peterson","LB","Tennessee",NA,2021-01-25,NA,4,"TBD"
2021,"Mario","Nolan-Dillard","QB","Memphis","Tennessee State",2021-01-25,NA,2,"TBD"
2021,"Carson","Baker","QB","San Diego State",NA,2021-01-25,NA,3,"TBD"
2021,"Austin","Myers","OT","TCU","Memphis",2021-01-25,NA,4,"Immediate"
2021,"Will","Farrar","OT","Texas Tech","Boise State",2021-01-24,NA,3,"Immediate"
2021,"Markevion","Quinn","QB","Memphis",NA,2021-01-23,NA,3,"TBD"
2021,"I'Shawn","Stewart","WR","Oregon State",NA,2021-01-23,NA,3,"TBD"
2021,"Treun","Pace","CB","Georgia Southern",NA,2021-01-22,NA,3,"TBD"
2021,"Stiles","Moore","EDGE","Western Michigan",NA,2021-01-22,NA,3,"TBD"
2021,"Jake","Simmons","QB","San José State","Santa Rosa J.C.",2021-01-22,NA,NA,"TBD"
2021,"Davon","Wright","DL","Tulane",NA,2021-01-22,NA,3,"TBD"
2021,"C.J.","McWilliams","CB","Florida","Purdue",2021-01-22,NA,3,"TBD"
2021,"Brandon","Brown","CB","Central Michigan",NA,2021-01-21,NA,2,"TBD"
2021,"Johnathan","Mosley","QB","Kentucky",NA,2021-01-21,NA,NA,"TBD"
2021,"Eyin","Cole","WR","Florida Atlantic",NA,2021-01-21,NA,3,"TBD"
2021,"Logan","Holgorsen","QB","Houston",NA,2021-01-21,NA,3,"TBD"
2021,"Reese","Moore","OT","Texas","Abilene Christian",2021-01-21,NA,4,"TBD"
2021,"Marcus","Coleman","DL","Ohio",NA,2021-01-21,NA,3,"TBD"
2021,"Connor","Adair","QB","Memphis",NA,2021-01-21,NA,2,"TBD"
2021,"Justin","Mulbah","LB","Buffalo",NA,2021-01-21,NA,2,"TBD"
2021,"Dedrick","Wilson","WR","UTSA",NA,2021-01-20,NA,3,"TBD"
2021,"Zack","Early","OT","UConn",NA,2021-01-20,NA,3,"TBD"
2021,"Charlie","Fish","WR","Northern Illinois",NA,2021-01-20,NA,2,"TBD"
2021,"Evan","Fairs","WR","Virginia Tech",NA,2021-01-20,NA,3,"Immediate"
2021,"Damari","Kelly","CB","Coastal Carolina",NA,2021-01-20,NA,2,"TBD"
2021,"Erick","Kroll","LB","Nevada",NA,2021-01-20,NA,NA,"TBD"
2021,"Willie","Langham","CB","Tulane",NA,2021-01-20,NA,2,"TBD"
2021,"Aaron","Jarman","TE","Temple","East Carolina",2021-01-20,NA,3,"Immediate"
2021,"Amadou","Fofana","DL","Oklahoma State",NA,2021-01-20,NA,3,"Immediate"
2021,"Tyrese","Ross","S","Washington State",NA,2021-01-20,NA,3,"TBD"
2021,"Mark","Salazar","QB","San Diego State",NA,2021-01-20,NA,2,"Immediate"
2021,"Christian","Braswell","CB","Temple","Rutgers",2021-01-20,NA,2,"TBD"
2021,"Carlito","Gonzalez","S","Memphis",NA,2021-01-20,NA,3,"TBD"
2021,"Javian","Smith","CB","Houston",NA,2021-01-20,NA,2,"TBD"
2021,"Baden","Pinson","RB","Coastal Carolina",NA,2021-01-19,NA,2,"TBD"
2021,"Devon","Modster","QB","California",NA,2021-01-19,NA,3,"Immediate"
2021,"Isiah","Childs","RB","Akron",NA,2021-01-19,NA,3,"TBD"
2021,"Zack","Sessa","K","Florida",NA,2021-01-19,NA,2,"TBD"
2021,"Xavier","Goldsmith","CB","Colorado State",NA,2021-01-19,NA,3,"TBD"
2021,"Monte'","McGary","CB","Troy",NA,2021-01-14,NA,NA,"TBD"
2021,"Kenyon","Oblad","QB","UNLV","Utah Tech",2021-01-19,NA,3,"TBD"
2021,"Ernest","Moore","OT","Hawai'i","Southwest Minnesota State",2021-01-19,NA,2,"TBD"
2021,"Kameron","Wilson","TE","Memphis",NA,2021-01-19,NA,2,"TBD"
2021,"True","Thompson","WR","Minnesota",NA,2021-01-19,NA,NA,"TBD"
2021,"Jerry","Howard","RB","Georgia Tech",NA,2021-01-19,NA,3,"Immediate"
2021,"Tyce","Daniel","TE","Memphis","Southern Illinois",2021-01-20,NA,3,"TBD"
2021,"James","Sylvester","EDGE","Baylor","Stephen F. Austin",2021-01-18,NA,4,"TBD"
2021,"DeMontae","Haigler","LB","Bowling Green",NA,2021-01-18,NA,NA,"TBD"
2021,"Jalen","Graves","DL","UNLV",NA,2021-01-18,NA,2,"TBD"
2021,"Gabriel","Cherry","DL","California","California",2021-01-18,NA,3,"Immediate"
2021,"Joe","Dillon","EDGE","Louisiana",NA,2021-01-18,NA,2,"TBD"
2021,"An'Darius","Coffey","CB","Memphis","Memphis",2021-01-16,NA,3,"TBD"
2021,"Austin","Ogunmakin","WR","North Texas",NA,2021-01-16,NA,3,"TBD"
2021,"Kyron","McKinnie-Harper","CB","Central Michigan",NA,2021-01-15,NA,3,"Immediate"
2021,"Shon","Strickland","WR","Bowling Green",NA,2021-01-15,NA,2,"TBD"
2021,"Letayveon","Beaton","S","New Mexico",NA,2021-01-15,NA,2,"TBD"
2021,"Dennis","Robinson","WR","Northern Illinois","Texas State",2021-01-15,NA,3,"Immediate"
2021,"Caleb","Wright","EDGE","Northern Illinois",NA,2021-01-15,NA,2,"TBD"
2021,"Jyran","Mitchell","RB","Northern Illinois",NA,2021-01-15,NA,3,"TBD"
2021,"Jaxon","Gibbs","S","North Texas",NA,2021-01-15,NA,3,"TBD"
2021,"Demauryon","Holmes","S","TCU",NA,2021-01-15,NA,3,"TBD"
2021,"Tyler","Hayek","WR","Rutgers",NA,2021-01-15,NA,3,"TBD"
2021,"Maximillian","Thrower","TE","Northern Illinois",NA,2021-01-15,NA,NA,"TBD"
2021,"Gaej","Walker","RB","Western Kentucky",NA,2021-01-15,NA,2,"TBD"
2021,"Akil","Jones","LB","Colorado",NA,2021-01-15,NA,3,"Immediate"
2021,"Bryce","English","DL","North Texas",NA,2021-01-15,NA,3,"TBD"
2021,"Gregory","White","WR","North Texas",NA,2021-01-14,NA,3,"TBD"
2021,"Grant","Lake","WR","Fresno State",NA,2021-01-14,NA,NA,"TBD"
2021,"Greyson","Thompson","PRO","North Texas","Jackson State",2021-01-14,NA,NA,"TBD"
2021,"Dante","Caputo","S","Wisconsin",NA,2021-01-14,NA,NA,"TBD"
2021,"Kyziah","Pruitt","WR","Mississippi State",NA,2021-01-14,NA,3,"TBD"
2021,"Romello","Tarver","OT","Central Michigan",NA,2021-01-14,NA,2,"TBD"
2021,"Tre","Siggers","RB","North Texas","SMU",2021-01-15,0.82,3,"Immediate"
2021,"Ali","Jennings","WR","West Virginia","Old Dominion",2021-01-21,NA,3,"TBD"
2021,"Jayshon","Jackson","WR","Cincinnati",NA,2021-01-14,NA,3,"Immediate"
2021,"Jonathan","Sanchez","TE","Rice",NA,2021-01-14,NA,2,"TBD"
2021,"Chris","Thornton","LB","North Texas",NA,2021-01-14,0.79,2,"TBD"
2021,"Cedric","Johnson","S","Arkansas",NA,2021-01-13,NA,NA,"TBD"
2021,"Tilini","Livai","IOL","Fresno State",NA,2021-01-13,NA,3,"TBD"
2021,"Evidence","Njoku","TE","UCLA",NA,2021-01-13,NA,3,"TBD"
2021,"Trevon","Sidney","WR","Illinois","San José State",2021-01-13,NA,4,"Immediate"
2021,"Charles","Njoku","WR","UCLA",NA,2021-01-13,NA,3,"TBD"
2021,"Kevon","Glenn","LB","Florida State","Troy",2021-01-13,NA,3,"TBD"
2021,"Jordan","Cordova","LB","Louisiana",NA,2021-01-13,NA,2,"TBD"
2021,"Elijah","Shelton","LB","Utah State",NA,2021-01-13,NA,2,"TBD"
2021,"Brian","Parish","OT","North Texas","Massachusetts",2021-01-13,NA,2,"Immediate"
2021,"Demetrick","Watts","LB","Akron",NA,2021-01-12,NA,NA,"TBD"
2021,"Roy","McCree","LB","Western Michigan",NA,2021-01-12,NA,2,"Immediate"
2021,"Kenneth","Major","CB","Middle Tennessee",NA,2021-01-12,NA,2,"TBD"
2021,"Jared","Bubak","TE","Nebraska","Central Missouri",2021-01-12,NA,3,"TBD"
2021,"Danny","Clark","QB","Vanderbilt",NA,2021-01-12,NA,3,"TBD"
2021,"Sevonne","Rhea","WR","Texas State",NA,2021-01-12,NA,NA,"TBD"
2021,"Jordan","Kress","WR","New Mexico",NA,2021-01-12,NA,2,"Immediate"
2021,"Leon","Payne","WR","Northern Illinois",NA,2021-01-12,NA,2,"TBD"
2021,"Terrence","Horne","WR","South Florida",NA,2021-01-12,NA,3,"TBD"
2021,"Marlin","Brooks","CB","Ohio",NA,2021-01-12,NA,3,"TBD"
2021,"Poutasi","Poutasi","IOL","California",NA,2021-01-12,NA,3,"Immediate"
2021,"James","Jackson","OC","Mississippi State","South Alabama",2021-01-12,NA,3,"Immediate"
2021,"Micahh","Smith","S","Arkansas",NA,2021-01-12,NA,3,"Immediate"
2021,"Jarrion","Street","S","UAB",NA,2021-01-11,NA,3,"TBD"
2021,"Brandon","Spencer","CB","Florida Atlantic",NA,2021-01-11,NA,NA,"TBD"
2021,"Dee","Anderson","WR","Oklahoma State","Alabama A&M",2021-01-11,NA,4,"TBD"
2021,"Jaylon","Worsham","CB","Florida Atlantic",NA,2021-01-11,NA,NA,"TBD"
2021,"Ryan","Frank","CB","Texas Tech",NA,2021-01-11,NA,3,"TBD"
2021,"Brennon","Dingle","WR","UTSA",NA,2021-01-11,NA,3,"Immediate"
2021,"Terique","Owens","WR","Florida Atlantic",NA,2021-01-11,NA,NA,"TBD"
2021,"La'Darius","Henry","S","Florida Atlantic",NA,2021-01-11,NA,NA,"TBD"
2021,"Isaac","James","CB","Ball State",NA,2021-01-11,NA,3,"TBD"
2021,"Charlie","Benton","LB","West Virginia","UAB",2021-01-08,NA,3,"TBD"
2021,"Jeremiah","Knight","WR","Akron",NA,2021-01-11,NA,2,"TBD"
2021,"Reece","Jordan","IOL","Texas State",NA,2021-01-11,NA,2,"TBD"
2021,"Jean","Marcellus","IOL","South Florida",NA,2021-01-11,NA,3,"TBD"
2021,"Deon","Edwards","LB","Arkansas",NA,2021-01-11,NA,3,"Immediate"
2021,"Kellton","Hollins","IOL","TCU",NA,2021-01-11,NA,3,"Immediate"
2021,"Tirek","Murphy","RB","Purdue",NA,2021-01-10,NA,4,"TBD"
2021,"Kevin","Marks Jr","RB","Buffalo","Buffalo",2021-01-09,NA,2,"TBD"
2021,"Korey","Smith","LB","Boston College",NA,2021-01-09,NA,3,"TBD"
2021,"Dalrone","Donaldson","WR","Cincinnati",NA,2021-01-08,NA,NA,"TBD"
2021,"Kevin","Macias","P","Arizona State",NA,2021-01-08,NA,NA,"TBD"
2021,"Jalan","Robinson","OT","Kansas",NA,2021-01-08,NA,3,"TBD"
2021,"MJ","Cunningham","LB","Oregon","Butler C.C.",2021-01-08,NA,3,"TBD"
2021,"Javez","Alexander","WR","Michigan State",NA,2021-01-08,NA,3,"TBD"
2021,"Jeremy","Clark","WR","UNLV",NA,2021-01-08,NA,2,"TBD"
2021,"Leni","Toailoa","LB","UCLA",NA,2021-01-08,NA,3,"Immediate"
2021,"Maisen","Knight","OT","Liberty","Utah State",2021-01-07,NA,3,"TBD"
2021,"Reynard","Ellis","LB","Georgia Southern",NA,2021-01-07,0.82,3,"Immediate"
2021,"Zach","Jones","LB","South Alabama",NA,2021-01-07,NA,3,"TBD"
2021,"Mahmud","Dioubate","LB","Temple",NA,2021-01-07,NA,3,"TBD"
2021,"Matthew","Laroche","RB","Georgia Southern",NA,2021-01-07,NA,2,"TBD"
2021,"Miles","Daniel","CB","Kent State",NA,2021-01-07,NA,2,"TBD"
2021,"CJ","Thorpe","IOL","Penn State",NA,2021-01-07,0.81,3,"Immediate"
2021,"Demetric","Hardin","WR","Middle Tennessee","Fort Valley State",2021-01-06,NA,NA,"TBD"
2021,"Khary","Crump","CB","Arizona","Michigan State",2021-01-13,NA,3,"Immediate"
2021,"Matthew","Anderson","OT","Nebraska","Louisiana",2021-01-06,0.8,3,"TBD"
2021,"Keshawn","Toney","TE","South Carolina","Chattanooga",2021-01-06,NA,3,"TBD"
2021,"Jordan","Moore","S","Houston",NA,2021-01-06,NA,NA,"TBD"
2021,"Jallah","Zeze","WR","Georgia Southern",NA,2021-01-06,NA,3,"TBD"
2021,"Tyler","Ringwood","WR","Charlotte",NA,2021-01-06,NA,2,"TBD"
2021,"Jamaal","Neal","TE","UNLV",NA,2021-01-06,NA,2,"TBD"
2021,"Darius","Pinnix","RB","East Carolina","Tiffin University",2021-01-06,NA,2,"Immediate"
2021,"Xavier","Lane","WR","Western Kentucky",NA,2021-01-06,NA,3,"TBD"
2021,"Nehemiah","Augustus","S","Memphis","Nicholls",2021-01-06,NA,3,"TBD"
2021,"B.J.","Gibson","S","Navy",NA,2021-01-05,NA,3,"TBD"
2021,"Cleotis","Anglin","TE","Ohio","Bethune-Cookman",2021-01-05,NA,2,"TBD"
2021,"Sayeed","Shah","LB","Tennessee",NA,2021-01-05,NA,3,"TBD"
2021,"Stephon","Brown","QB","TCU","Central Oklahoma",2021-01-05,NA,3,"TBD"
2021,"Jack","Cardillo","K","Indiana","Vanderbilt",2021-01-05,NA,NA,"Immediate"
2021,"Keishon","Dawkins","DL","Oregon State",NA,2021-01-05,NA,3,"TBD"
2021,"Chris","Green","DL","Nevada",NA,2021-01-05,NA,3,"TBD"
2021,"Adam","Fakih","LB","Michigan",NA,2021-01-05,NA,NA,"Immediate"
2021,"Jay","Griffin","WR","New Mexico",NA,2021-01-05,NA,3,"TBD"
2021,"Cee Jay","Powell","WR","Louisiana Tech",NA,2021-01-05,NA,2,"TBD"
2021,"Landon","Wolf","WR","Oklahoma State",NA,2021-01-04,NA,NA,"Immediate"
2021,"KJ","Johnson","S","Coastal Carolina",NA,2021-01-04,NA,3,"TBD"
2021,"Justin","Booker-Brown","LB","North Texas",NA,2021-01-04,NA,NA,"TBD"
2021,"Julian","Hicks","WR","Akron",NA,2021-01-04,NA,2,"TBD"
2021,"Matt","Landers","WR","Georgia","Toledo",2021-01-05,NA,3,"TBD"
2021,"Donald","Williams","CB","Rutgers",NA,2021-01-04,NA,3,"TBD"
2021,"Willie","Smith","DL","Houston",NA,2021-01-04,NA,3,"TBD"
2021,"Dennis","Smith","WR","Duke",NA,2021-01-04,NA,3,"TBD"
2021,"B'Ahmad","Miller","DL","Maryland",NA,2021-01-04,NA,3,"TBD"
2021,"Richie","Hagarty","LB","Miami (OH)","Southern Illinois",2021-01-03,NA,3,"TBD"
2021,"Lorenzo","Dorr","RB","West Virginia",NA,2021-01-03,NA,NA,"TBD"
2021,"Brandon","Bowen","DL","TCU",NA,2021-01-02,NA,4,"Immediate"
2021,"Michael","Lewis","EDGE","Liberty","East Tennessee State",2021-01-01,NA,3,"TBD"
2021,"Isaiah","Johnson-Mack","WR","Bowling Green",NA,2021-01-01,NA,3,"Immediate"
2021,"Lee","Witherspoon","RB","Mississippi State","UAB",2021-01-06,NA,3,"TBD"
2021,"Arnold","Azunna","S","Iowa State","Hawai'i",2021-01-05,NA,3,"Immediate"
2021,"Dylan","Pate","CB","Bowling Green",NA,2020-12-31,NA,NA,"TBD"
2021,"Matthew","Thomas","DL","Rutgers","Rhode Island",2021-01-05,NA,3,"TBD"
2021,"Rico","Arnold","WR","Charlotte","Massachusetts",2021-01-03,NA,2,"Immediate"
2021,"Ovie","Oghoufo","LB","Notre Dame","Texas",2021-01-05,NA,3,"TBD"
2021,"Peyton","Kemmerlin","PRO","Virginia Tech",NA,2020-12-31,NA,NA,"TBD"
2021,"Darin","Robertson","LB","Kansas",NA,2020-12-31,NA,NA,"TBD"
