"","athlete_id","first_name","last_name","team","season","post_ppa","years_in_college","prev_pass_yds","prev_pass_td","prev_avg_ppa","dest_off_ppa","dest_sp_offense","is_transfer"
"261",4576152,"Quincy","Vaughn","North Dakota",2022,21.133,2,16,1,1,NA,NA,0
"262",4577303,"Cade","Ballard","Army",2022,23.317,4,0,0,0,0.243154739066765,24.6,0
"263",4577305,"Jemel","Jones","Army",2022,24.054,4,135,1,0.538,0.243154739066765,24.6,0
"264",4577478,"Tyler","Riddell","East Tennessee State",2022,39.507,4,135,1,0.591,NA,NA,0
"265",4577841,"Sagan","Gronauer","Idaho State",2022,-0.161,2,167,1,0.556,NA,NA,0
"266",4577962,"Camden","Orth","Bowling Green",2022,8.915,2,435,2,0.577,0.0979834457992821,23.8,1
"267",4578878,"Trae","Self","Stephen F. Austin",2022,113.538,4,343,1,0.655,NA,NA,0
"268",4579073,"Tommy","Schuster","North Dakota",2022,137.177,2,345,1,0.674,NA,NA,0
"269",4579549,"Quinton","Williams","Howard",2022,41.008,4,67,0,0.37,NA,NA,0
"270",4592531,"Ari","Patu","Stanford",2022,6.998,2,48,1,0.5,0.113909637074871,25.6,0
"271",4596472,"Jalon","Daniels","Kansas",2022,153.54,2,860,7,0.692,0.335028387299874,40.6,0
"272",4597247,"Austin","Smith","Eastern Michigan",2022,53.561,2,16,0,1,0.239951379836505,24,0
"273",4597499,"Mikey","Keene","UCF",2022,37.837,2,1730,17,0.636,0.248255376501696,31.1,0
"274",4597679,"Luke","Altmyer","Ole Miss",2022,2.18,2,192,1,0.541,0.249298212848907,38.8,0
"275",4600603,"Drew","Carter","Colorado",2022,-3.763,2,35,0,0.417,0.0369283237516383,24,0
"276",4602923,"Jaylen","Henderson","Fresno State",2022,-0.811,2,49,0,0.625,0.236358878420112,27.1,0
"277",4602968,"Nate","Hampton","Liberty",2022,-3.34,2,63,1,0.25,0.130186582797591,24.1,0
"278",4605835,"Jay","Woolfolk","Virginia",2022,1.215,2,245,0,0.537,0.0495775284380976,16.2,0
"279",4605998,"Logan","Fife","Fresno State",2022,29.846,2,51,1,0.538,0.236358878420112,27.1,0
"280",4606194,"Seth","Henigan","Memphis",2022,158.023,2,3322,25,0.598,0.196789704110722,37,0
"281",4609049,"Carl","Richardson","Northwestern",2022,-0.221,2,19,0,0.5,-0.00792449339538339,17,0
"282",4610131,"Parker","Navarro","Ohio",2022,-6.862,2,4,0,0.5,0.231129735669299,31.6,1
"283",4613155,"Connor","Cigelske","Georgia Southern",2022,-1.436,2,229,0,0.579,0.250389125656375,34.3,0
"284",4618083,"Ethan","Hampton","Northern Illinois",2022,43.5,2,23,0,0.4,0.182932793255222,25.3,0
"285",4682518,"Nicholas","Vattiato","Middle Tennessee",2022,5.767,2,1047,7,0.673,0.106451358875878,25.6,0
"286",4683012,"Eddie Lee","Marburger","UTSA",2022,0.156,2,143,1,0.5,0.260052682604711,39.3,0
"287",4683311,"Sam","Vidlak","Boise State",2022,0.268,2,8,0,0.667,0.226164238865821,24.1,1
"288",4683386,"William","Haskell","San Diego State",2022,-0.495,2,47,0,0.571,0.110551057357733,15.1,0
"289",4683423,"Riley","Leonard","Duke",2022,186.029,2,381,1,0.597,0.24561914628419,29.4,0
"290",4683451,"Cameron","Friel","UNLV",2022,4.363,2,1608,6,0.624,0.201717033152994,20.8,0
"291",4683471,"Brady","Olson","Massachusetts",2022,5.618,2,1145,8,0.484,-0.0193719667898256,7.5,0
"292",4683501,"Emmett","Morehead","Boston College",2022,58.224,2,87,0,0.375,0.0885053599564363,20.4,0
"293",4683792,"Evan","Olaes","Indiana State",2022,-2.445,2,50,0,0.583,NA,NA,1
"294",4685039,"Michael","Pratt","Tulane",2022,191.004,2,2381,21,0.576,0.29760769913552,32,0
"295",4685040,"Justin","Ibieta","Tulane",2022,11.72,2,166,2,0.591,0.29760769913552,32,0
"296",4685091,"Jack","Miller III","Florida",2022,8.57,2,101,0,0.5,0.245977297129801,39.6,1
"297",4685186,"Tyler","Van Dyke","Miami",2022,64.707,2,2931,25,0.623,0.137930117190956,24.4,0
"298",4685201,"Tanner","McKee","Stanford",2022,83.78,2,2327,15,0.654,0.113909637074871,25.6,0
"299",4685720,"Bryce","Young","Alabama",2022,193.834,2,4872,47,0.669,0.298576334062069,42.9,0
"300",4685740,"Max","Johnson","Texas A&M",2022,21.792,2,2815,27,0.603,0.139394863218105,25.4,1
"301",4685975,"Chance","Lovertich","Mississippi State",2022,-0.259,2,179,1,0.722,0.165326235050033,35.1,0
"302",4686164,"Tai","Lavatai","Navy",2022,36.779,2,449,5,0.557,0.108378968395697,18.2,0
"303",4686167,"Xavier","Arline","Navy",2022,13.647,2,142,1,0.389,0.108378968395697,18.2,0
"304",4688380,"Cam","Ward","Washington State",2022,109.25,2,376,4,0.66,0.131531676751182,25.1,1
"305",4688443,"Kahliq","Paulette","Cal Poly",2022,10.751,2,9,0,0.25,NA,NA,0
"306",4688717,"Draylen","Ellis","Tennessee State",2022,65.482,2,226,1,0.55,NA,NA,1
"307",4689114,"Jaxson","Dart","Ole Miss",2022,145.385,2,1353,9,0.619,0.249298212848907,38.8,1
"308",4689970,"Mike","DiLiello","Austin Peay",2022,110.581,2,267,1,0.592,NA,NA,1
"309",4689993,"Jake","Lange","Southern Miss",2022,0.026,2,843,5,0.577,0.092632253275518,18.3,0
"310",4690977,"Donovan","Smith","Texas Tech",2022,66.533,2,1181,7,0.612,0.202556758373133,38.5,0
"311",4691272,"Stone","Earle","North Texas",2022,6.593,2,176,1,0.483,0.226999152656347,31.3,1
"312",4692052,"Carter","Peevy","Mercer",2022,5.091,2,9,0,0.333,NA,NA,0
"313",4692530,"Chandler","Morris","TCU",2022,11.456,2,695,3,0.658,0.271510682845285,43.3,0
"314",4693814,"Haaziq","Daniels","Air Force",2022,97.746,2,1184,7,0.5,0.287764333390711,16.3,0
"315",4693861,"Myles","Crawley","Alabama State",2022,5.323,2,0,0,0,NA,NA,0
"316",4693900,"Joey","Carino","UAlbany",2022,5.806,2,59,1,0.778,NA,NA,0
"317",4694149,"Walker","Eget","San José State",2022,0.172,2,8,0,0.125,0.179303152072073,19.1,0
"318",4694240,"Harry","Kirk","Colgate",2022,-1.118,2,7,0,0.333,NA,NA,0
"319",4695600,"Bryson","Barnes","Utah",2022,28.958,2,23,1,1,0.268267521440986,37.3,0
"320",4695784,"Carson","Camp","South Dakota",2022,13.84,2,98,0,0.455,NA,NA,0
"321",4695903,"Marco","Siderman","Tarleton State",2022,6.476,2,14,0,0.667,NA,NA,1
"322",4695904,"Matthew","Sluka","Holy Cross",2022,104.727,2,123,2,0.563,NA,NA,0
"323",4695914,"Hunter","Hays","Idaho State",2022,24.601,2,35,0,0.625,NA,NA,0
"324",4696233,"Jalen","Dummett","Lamar",2022,13.966,2,33,0,0.545,NA,NA,0
"325",4696561,"Jacob","Conover","BYU",2022,-0.206,2,45,0,0.5,0.275580329020221,34.3,0
"326",4697122,"Gaston","Moore","Tennessee",2022,-1.52,2,6,0,1,0.369947078492188,47.3,0
"327",4697131,"Bronson","Barron","Weber State",2022,61.635,2,213,1,0.636,NA,NA,0
"328",4697623,"Jayden","de Laura","Arizona",2022,214.355,2,2798,23,0.632,0.254966501484754,37.6,1
"329",4697625,"Victor","Gabalis","Utah Tech",2022,51.109,2,199,2,0.472,NA,NA,1
"330",4698302,"C.J.","Jordan","Idaho",2022,-1.005,2,37,0,0.368,NA,NA,0
"331",4700135,"Cam","Fancher","Marshall",2022,20.44,2,46,0,0.5,0.0824167569650216,15.7,0
"332",4708067,"Kai","Horton","Tulane",2022,9.627,2,88,0,0.421,0.29760769913552,32,0
"333",4709977,"Brayden","Schager","Hawai'i",2022,71.711,2,615,2,0.607,0.0750299705051964,15.8,0
"334",4710001,"CJ","Montes","New Mexico",2022,-2.764,2,39,0,0.303,-0.0640232970010595,6,0
"335",4731981,"Carlos","Davis","Western Carolina",2022,102.045,2,37,0,0.714,NA,NA,0
"336",4775264,"Tony","Muskett","Monmouth",2022,129.79,2,177,1,0.641,NA,NA,0
"337",4876066,"Zevi","Eckhaus","Bryant",2022,102.053,2,110,1,0.682,NA,NA,0
"338",4876244,"RJ","Martinez","Northern Arizona",2022,135.98,2,88,1,0.688,NA,NA,0
"339",4876610,"Ethan","Grady","Bucknell",2022,16.754,2,136,0,0.516,NA,NA,0
"340",4877296,"CJ","Ogbonna","Southeast Missouri State",2022,-2.526,2,53,0,0.5,NA,NA,0
"341",4878151,"Darius","Wilson","William & Mary",2022,157.541,2,83,0,0.6,NA,NA,0
"342",4882086,"Zachary","Yeager","North Carolina A&T",2022,3.817,2,3,0,1,NA,NA,0
"343",4887151,"Andrew","Body","Texas Southern",2022,81.949,2,377,0,0.533,NA,NA,0
"344",4887223,"Chandler","Rogers","UL Monroe",2022,45.769,2,1311,9,0.626,0.0817898182551991,23.2,0
"345",4887689,"Duce","Taylor","Morgan State",2022,-16.203,2,0,0,0,NA,NA,0
"346",4893657,"Gavin","Wimsatt","Rutgers",2022,11.866,2,45,0,0.429,0.0174032416698342,16.4,0
"347",4895117,"Jiya","Wright","UL Monroe",2022,-0.38,2,164,2,0.5,0.0817898182551991,23.2,0
"348",102597,"Will","Rogers","Mississippi State",2023,62.043,2,3963,35,0.679,0.0842571332232234,24.7,0
"349",4240351,"Tyler","Vander Waal","Northwestern State",2023,-4.605,6,335,3,0.436,NA,NA,1
"350",4241937,"Kasim","Hill","Rhode Island",2023,73.512,6,2592,19,0.541,NA,NA,0
"351",4241965,"Rocky","Lombardi","Northern Illinois",2023,97.315,6,645,5,0.667,0.198319924836028,18.3,0
"352",4245186,"Frank","Harris","UTSA",2023,154.758,6,4059,32,0.696,0.194894334332824,31.3,0
"353",4248558,"Jason","Brown","Jackson State",2023,44.835,3,65,0,0.538,NA,NA,1
"354",4249638,"Zion","Webb","Jacksonville State",2023,78.416,3,1737,10,0.552,0.10130574129182,24.8,0
"355",4250679,"Dom","Shoffner","Charlotte",2023,3.167,6,626,7,0.429,0.0361914522436339,14.8,1
"356",4250679,"Dom","Shoffner","Charlotte",2023,3.167,6,626,7,0.429,0.0361914522436339,14.8,1
"357",4360056,"Ben","Bryant","Northwestern",2023,78.867,6,2732,21,0.613,0.0911848390455528,18.5,1
"358",4360230,"Emory","Jones","Cincinnati",2023,128.589,6,1533,7,0.631,0.204606399036898,21.3,1
"359",4360271,"Tanner","Mordecai","Wisconsin",2023,81.544,6,3524,33,0.65,0.147981362005159,22.2,1
"360",4360423,"Michael","Penix Jr.","Washington",2023,270.202,6,4641,31,0.653,0.323618249987685,40.3,0
"361",4360650,"Blake","Stenstrom","Princeton",2023,104.036,5,2742,15,0.694,NA,NA,0
"362",4360689,"Tyler","Shough","Texas Tech",2023,34.214,5,1304,7,0.599,0.133647891758993,29.6,0
"363",4360698,"Joe","Milton III","Tennessee",2023,172.199,6,971,10,0.646,0.250813898862573,34.9,0
"364",4360799,"Jordan","Travis","Florida State",2023,165.543,6,3214,24,0.64,0.218547357378842,34.1,0
"365",4360846,"Theo","Day","Northern Iowa",2023,119.32,5,3121,26,0.65,NA,NA,0
"366",4360900,"Jason","Bean","Kansas",2023,165.462,6,1280,14,0.64,0.384077657691011,35.6,0
"367",4360936,"Zack","Annexstad","Illinois State",2023,123.316,6,1691,11,0.628,NA,NA,0
"368",4361025,"Jack","Tuttle","Michigan",2023,12.085,5,82,1,0.75,0.289624002498952,36.6,1
"369",4361091,"Jacob","Sirmon","Northern Colorado",2023,20.897,5,595,4,0.559,NA,NA,0
"370",4361222,"Layne","Hatcher","Ball State",2023,14.834,6,2654,19,0.62,0.11869410223572,12.6,1
"371",4361493,"Jack","Plummer","Louisville",2023,140.431,5,3096,21,0.625,0.227339619421844,30.1,1
"372",4361497,"Carson","Baker","Morgan State",2023,-1.422,5,600,5,0.548,NA,NA,0
"373",4361607,"Andrew","Peasley","Wyoming",2023,117.651,6,1574,10,0.524,0.170712051622866,23.5,0
"374",4361636,"John","Paddock","Illinois",2023,68.28,6,2715,18,0.596,0.189085205186955,21.6,1
"375",4361653,"Devin","Leary","Kentucky",2023,118.474,5,1265,11,0.611,0.208112316680579,31.6,1
"376",4361690,"Sean","Chambers","Montana State",2023,79.918,6,548,6,0.603,NA,NA,0
"377",4361735,"Re-al","Mitchell","San Diego",2023,25.907,5,72,3,0.636,NA,NA,0
"378",4361825,"Spencer","Sanders","Ole Miss",2023,16.366,5,2642,17,0.576,0.305288768330915,36.3,1
"379",4361959,"Quincy","Patterson","Temple",2023,1.921,6,64,0,0.545,0.107502565210674,18.6,0
"380",4361994,"Sam","Hartman","Notre Dame",2023,163.244,6,3701,38,0.629,0.341695513890654,36.3,1
"381",4362073,"Casey","Thompson","Florida Atlantic",2023,24.6,5,2407,17,0.631,0.118183582288395,19.8,1
"382",4362159,"Alan","Bowman","Oklahoma State",2023,147.039,6,60,1,0.857,0.171482782515895,32.8,1
"383",4362211,"Trey","Lowe","Liberty",2023,-3.413,6,965,5,0.525,0.329145814093656,36.2,1
"384",4362260,"Carter","Bradley","South Alabama",2023,142.661,6,3352,28,0.648,0.288572759468462,30.6,0
"385",4362365,"Davis","Brin","Georgia Southern",2023,140.834,6,2138,17,0.592,0.172677764067003,30.8,1
"386",4362723,"Gunnar","Watson","Troy",2023,141.691,6,2814,14,0.615,0.208187679930845,30.7,0
"387",4362894,"Jalen","Mayden","San Diego State",2023,75.891,6,2018,12,0.593,0.108100831495244,19.4,0
"388",4362896,"TJ","McMahon","Marshall",2023,0.752,3,2102,18,0.602,0.109347573131042,24.4,1
"389",4363410,"Dylan","Hopkins","New Mexico",2023,120.83,6,1920,10,0.633,0.262984473797173,22.5,1
"390",4363640,"Jeremy","Moussa","Florida A&M",2023,120.159,6,2730,21,0.568,NA,NA,0
"391",4366190,"Kylan","Weisser","Weber State",2023,24.223,5,48,0,0.438,NA,NA,0
"392",4366715,"Jeff","Undercuffler Jr.","Akron",2023,57.82,5,537,3,0.554,0.0294944534455147,10.5,0
"393",4367591,"Marquez","McCray","Monmouth",2023,100.397,2,1951,8,0.642,NA,NA,1
"394",4368343,"Austin","Reed","Western Kentucky",2023,182.956,3,4747,40,0.648,0.192582098524743,28.7,0
"395",4368348,"Nic","Baker","Southern Illinois",2023,111.644,3,2745,20,0.69,NA,NA,0
"396",4368398,"Mitch","Davidson","Youngstown State",2023,185.158,2,1613,12,0.592,NA,NA,0
"397",4368767,"Parker","McKinney","Eastern Kentucky",2023,176.527,5,3956,33,0.686,NA,NA,0
"398",4368768,"DJ","Irons","Akron",2023,9.728,3,2587,10,0.669,0.0294944534455147,10.5,0
"399",4368833,"Michael","Hiers","Samford",2023,101.38,5,1938,19,0.808,NA,NA,0
"400",4369448,"Darren","Grainger","Georgia State",2023,158.295,6,2431,18,0.584,0.167836451843942,28.2,0
"401",4369839,"J.T.","Shrout","Arkansas State",2023,5.687,5,1220,7,0.443,0.14375416438366,25.8,1
"402",4370775,"Brennan","Armstrong","NC State",2023,106.816,6,2210,7,0.547,0.157259119052557,25.5,1
"403",4370935,"Trazon","Connley","Prairie View A&M",2023,64.469,6,1453,11,0.583,NA,NA,0
"404",4372768,"Phil","Jurkovec","Pittsburgh",2023,29.423,6,1711,11,0.595,0.0703079952029522,19.3,1
"405",4373013,"Preston","Weeks","Stephen F. Austin",2023,56.393,6,155,3,0.611,NA,NA,0
"406",4373851,"Desmond","Trotter","South Alabama",2023,22.805,5,144,0,0.75,0.288572759468462,30.6,0
"407",4373895,"Ben","Wooldridge","Louisiana",2023,19.95,5,1627,15,0.564,0.206408572771276,32.4,0
"408",4373934,"Chevan","Cordeiro","San José State",2023,133.765,6,3242,23,0.608,0.249620357816982,28.1,0
"409",4374303,"JT","Daniels","Rice",2023,152.068,6,2097,13,0.613,0.214653020245025,26,1
"410",4379400,"Matthew","Downing","Elon",2023,71.722,6,356,3,0.532,NA,NA,1
"411",4383604,"Deveon","Bryant","Tennessee State",2023,47.088,3,19,1,0.5,NA,NA,0
"412",4384187,"Aaron","Allen","Alcorn State",2023,109.487,6,1389,7,0.625,NA,NA,0
"413",4384603,"Will","McElvain","Central Arkansas",2023,145.031,5,2592,18,0.605,NA,NA,0
"414",4426335,"Graham","Mertz","Florida",2023,147.645,5,2136,19,0.573,0.271053487170801,31.1,1
"415",4426338,"Bo","Nix","Oregon",2023,301.082,2,3594,29,0.721,0.468550059887564,45,0
"416",4426339,"Spencer","Rattler","South Carolina",2023,168.809,5,3011,18,0.665,0.204215541176625,28.2,0
"417",4426348,"Jayden","Daniels","LSU",2023,310.524,5,2913,17,0.686,0.483002720747213,44.6,0
"418",4426417,"Jacob","Zeno","UAB",2023,171.874,5,721,5,0.569,0.281529533838781,26.9,0
"419",4426430,"Taisun","Phommachanh","Massachusetts",2023,47.173,5,13,0,0.4,0.149003685835899,20.8,1
"420",4426444,"Connor","Bazelak","Bowling Green",2023,81.895,5,2312,13,0.551,0.179074569734884,21.5,1
"421",4426494,"John Rhys","Plumlee","UCF",2023,178.496,5,2586,14,0.63,0.308947737872673,30.3,0
"422",4426499,"Hank","Bachmeier","Louisiana Tech",2023,67.798,5,497,6,0.543,0.113558896085306,22.1,1
"423",4426519,"Boone","Abbott","Utah Tech",2023,6.263,5,222,2,0.514,NA,NA,0
"424",4426657,"Ryan","Hilinski","Northwestern",2023,4.362,5,1619,6,0.555,0.0911848390455528,18.5,0
"425",4426687,"Johnathan","Bennett","Liberty",2023,-7.088,5,1534,12,0.583,0.329145814093656,36.2,0
"426",4426688,"Kaiden","Bennett","Sacramento State",2023,135.187,5,26,0,0.571,0.239040959373706,NA,0
"427",4426770,"Spencer","Brasch","Cal Poly",2023,3.512,5,2608,19,0.592,NA,NA,0
"428",4426845,"Dylan","Cadwallader","Dartmouth",2023,10.271,2,806,3,0.579,NA,NA,0
"429",4426884,"Quincy","Casey","Alabama A&M",2023,60.952,2,1111,5,0.596,NA,NA,0
"430",4426894,"Dante","Chachere","Portland State",2023,124.272,5,1956,19,0.597,NA,NA,0
"431",4426939,"Jayden","Clemons","Wyoming",2023,-1.58,5,145,1,0.414,0.170712051622866,23.5,0
"432",4426966,"Garrett","Shrader","Syracuse",2023,118.549,5,2636,17,0.647,0.125345452801484,22.2,0
"433",4427191,"Dequan","Finn","Toledo",2023,201.571,5,2265,23,0.598,0.276231746178119,25.5,0
"434",4427238,"Dillon","Gabriel","Oklahoma",2023,279.799,5,3168,25,0.627,0.325356305471756,38.5,0
"435",4427243,"Brett","Gabbert","Miami (OH)",2023,102.984,5,816,4,0.643,0.146208860624966,18.5,0
"436",4427313,"Ta'Quan","Roberson","UConn",2023,85.943,5,10,0,0.5,0.0583730616247897,17,0
"437",4427344,"Chase","Griffin","UCLA",2023,1.689,5,0,0,0,0.161732241035561,29.6,0
"438",4427351,"Grant","Gunnell","Sam Houston",2023,-0.753,5,75,0,0.444,0.0896627712321112,16,1
"439",4427354,"Jarrett","Guest","Coastal Carolina",2023,55.54,5,438,2,0.463,0.212422297369479,27.6,0
"440",4427455,"Cade","McNamara","Iowa",2023,12.67,5,180,1,0.56,-0.0661760079355061,13.8,1
"441",4427731,"Tyler","Knoop","Georgetown",2023,126.42,2,122,0,0.643,NA,NA,0
"442",4427740,"Cole","Kramer","Minnesota",2023,-0.324,5,41,0,0.625,0.0788817107146002,20,0
"443",4427911,"Hollis","Mathis","William & Mary",2023,25.3,5,19,0,1,NA,NA,0
"444",4427924,"Justin","Allen","Elon",2023,8.728,2,65,0,1,NA,NA,0
"445",4427928,"Brian","Maurer","Stephen F. Austin",2023,16.271,5,18,1,0.5,NA,NA,0
"446",4427936,"Grayson","McCall","Coastal Carolina",2023,88.333,5,2700,24,0.697,0.212422297369479,27.6,0
"447",4427949,"Clifton","McDowell","Montana",2023,126.069,5,115,2,0.476,NA,NA,1
"448",4427966,"Maverick","McIvor","Abilene Christian",2023,72.591,5,2217,16,0.605,NA,NA,0
"449",4428186,"Alex","Padilla","SMU",2023,2.959,5,173,1,0.488,0.273827621662459,34.1,1
"450",4428275,"Cade","Pribula","Sacred Heart",2023,-3.531,2,221,2,0.526,NA,NA,0
"451",4428432,"Cameron","Sapp","Norfolk State",2023,39.233,5,24,0,1,NA,NA,1
"452",4428439,"Collin","Schlee","UCLA",2023,28.288,5,2109,13,0.59,0.161732241035561,29.6,1
"453",4428443,"Eddie","Schott","Butler",2023,-4.496,5,8,0,0.167,NA,NA,0
"454",4428512,"Kedon","Slovis","BYU",2023,50.042,5,2391,10,0.584,0.0467824703888412,25.3,1
"455",4428671,"Caden","Bell","Columbia",2023,14.995,2,1208,10,0.597,NA,NA,0
"456",4428805,"Connor","Watkins","Villanova",2023,195.524,3,1861,14,0.548,NA,NA,0
"457",4428887,"Davis","Beville","Oklahoma",2023,-0.763,5,102,0,0.5,0.325356305471756,38.5,0
"458",4428890,"Levi","Williams","Utah State",2023,26.95,5,28,0,0.294,0.208682127154291,28.6,0
"459",4428961,"Jordan","Yates","Sam Houston",2023,0.403,5,265,0,0.471,0.0896627712321112,16,0
"460",4428993,"Haynes","King","Georgia Tech",2023,209.982,3,1220,7,0.556,0.246739059171608,29.4,1
"461",4429020,"DJ","Uiagalelei","Oregon State",2023,170.27,3,2515,22,0.62,0.30071312072247,33.2,1
"462",4429032,"Hudson","Card","Purdue",2023,101.681,3,928,6,0.694,0.117988813315757,21.8,1
"463",4429066,"Jeff","Sims","Nebraska",2023,17.232,3,1115,5,0.585,0.10580898890314,15.6,1
"464",4429068,"Ethan","Garbers","UCLA",2023,71.218,3,294,2,0.703,0.161732241035561,29.6,0
"465",4429070,"Shane","Illingworth","Nevada",2023,4.567,3,761,2,0.579,0.008442708096168,14.6,0
"466",4429088,"Drew","Pyne","Arizona State",2023,-3.55,3,2021,22,0.646,0.104497212101608,20.2,1
"467",4429145,"Harrison","Bailey","Louisville",2023,4.378,3,318,2,0.517,0.227339619421844,30.1,1
"468",4429149,"Brendon","Lewis","Nevada",2023,72.744,3,92,0,0.625,0.008442708096168,14.6,1
"469",4429175,"Jaden","Casey","Portland State",2023,1.602,2,28,0,0.375,NA,NA,0
"470",4429179,"Aidan","Bouman","South Dakota",2023,125.04,3,892,8,0.606,NA,NA,0
"471",4429270,"Tyler","Beverett","Bucknell",2023,-0.244,2,57,0,0.5,NA,NA,0
"472",4429435,"Brady","Cook","Missouri",2023,200.203,3,2727,13,0.644,0.279187513184424,36.5,0
"473",4429463,"Jacolby","Criswell","Arkansas",2023,6.1,3,9,0,0.333,0.160331538432185,28.3,1
"474",4429516,"Doug","Brumfield","UNLV",2023,0.926,3,1898,10,0.646,0.249775162514045,32.1,0
"475",4429582,"Joe","Fagnano","UConn",2023,4.976,5,2231,15,0.571,0.0583730616247897,17,1
"476",4429595,"Chandler","Fields","Louisiana",2023,44.465,5,1123,11,0.579,0.206408572771276,32.4,0
"477",4429620,"Justin","Fomby","Houston Christian",2023,1.441,2,2297,16,0.592,NA,NA,0
"478",4429801,"Tucker","Gleason","Toledo",2023,22.304,3,884,8,0.475,0.276231746178119,25.5,0
"479",4429847,"Garrett","Greene","West Virginia",2023,160.915,3,493,5,0.551,0.240135278018331,31.5,0
"480",4429955,"Will","Howard","Kansas State",2023,155.541,3,1633,15,0.601,0.256568099344402,38.9,0
"481",4430033,"Cooper","Legas","Utah State",2023,95.065,5,1499,11,0.611,0.208682127154291,28.6,0
"482",4430431,"Kurtis","Rourke","Ohio",2023,133.578,5,3256,25,0.691,0.170187054659214,18.5,0
"483",4430457,"Gavin","Screws","Indiana State",2023,-11.023,5,528,1,0.56,NA,NA,0
"484",4430590,"Payton","Thorne","Auburn",2023,108.824,5,2679,19,0.625,0.161885620392524,26.4,1
"485",4430650,"Demeatric","Crenshaw","Tennessee State",2023,-0.191,3,547,5,0.481,NA,NA,1
"486",4430686,"Grant","Wells","Virginia Tech",2023,26.909,5,2167,9,0.59,0.180920689667917,27.5,0
"487",4430699,"Jack","Salopek","Western Michigan",2023,0.666,3,1285,7,0.491,0.113906882633327,19.1,0
"488",4430775,"Hayden","Wolff","Western Michigan",2023,55.689,5,2919,18,0.572,0.113906882633327,19.1,1
"489",4430829,"Michael","Alaimo","Kent State",2023,23.553,3,75,1,0.5,0.0299990960171375,8.2,1
"490",4430836,"Chubba","Purdy","Nebraska",2023,31.624,3,147,0,0.468,0.10580898890314,15.6,0
"491",4430841,"Carson","Beck","Georgia",2023,245.97,3,310,4,0.743,0.398788081458819,41.5,0
"492",4430865,"Jay","Butterfield","San José State",2023,5.863,3,1,0,1,0.249620357816982,28.1,1
"493",4431091,"Ben","Finley","California",2023,11.318,3,741,3,0.528,0.179712584856943,30.6,1
"494",4431114,"Ben","Gulbranson","Oregon State",2023,0.888,3,1455,9,0.621,0.30071312072247,33.2,0
"495",4431246,"Baron","May","East Tennessee State",2023,-6.976,3,24,0,0.217,NA,NA,0
"496",4431325,"Taylen","Green","Boise State",2023,93.806,3,2023,14,0.61,0.236995540795516,32.7,0
"497",4431387,"Evan","Simon","Rutgers",2023,2.955,3,782,4,0.577,0.115842829681965,21,0
"498",4431397,"Logan","Smothers","Jacksonville State",2023,30.924,3,96,0,0.526,0.10130574129182,24.8,1
"499",4431416,"Kiael","Kelly","Ball State",2023,39.25,2,23,0,1,0.11869410223572,12.6,0
"500",4431452,"Drake","Maye","North Carolina",2023,217.392,3,4321,38,0.663,0.283325951036263,34.4,0
"501",4431465,"Behren","Morton","Texas Tech",2023,48.317,3,1117,7,0.568,0.133647891758993,29.6,0
"502",4431535,"Jake","Rubley","Kansas State",2023,0.07,3,42,0,0.8,0.256568099344402,38.9,0
"503",4431565,"Walter","Simmons III","Bethune-Cookman",2023,22.449,3,48,0,0.857,NA,NA,0
"504",4431580,"Miller","Moss","USC",2023,42.108,3,159,1,0.857,0.375987563442448,43.3,0
"505",4431611,"Caleb","Williams","USC",2023,221.237,3,4535,42,0.665,0.375987563442448,43.3,0
"506",4431633,"Goose","Crowder","Troy",2023,1.91,3,57,1,1,0.208187679930845,30.7,1
"507",4431948,"TJ","Finley","Texas State",2023,199.528,3,431,1,0.623,0.243034132215523,31.2,1
"508",4432138,"Mason","Garcia","East Carolina",2023,14.032,3,54,0,0.583,0.0156172816622716,15.4,0
"509",4432157,"Chayil","Garnett","Tennessee State",2023,1.953,3,92,1,0.474,NA,NA,0
"510",4432289,"Collin","Ironside","VMI",2023,36.765,3,477,3,0.667,NA,NA,0
"511",4432612,"Christian","Veilleux","Pittsburgh",2023,21.321,3,44,0,0.778,0.0703079952029522,19.3,1
"512",4432690,"Dematrius","Davis Jr.","Alabama State",2023,17.663,3,1201,7,0.595,NA,NA,0
"513",4432691,"Carlos","Del Rio-Wilson","Syracuse",2023,12.663,2,342,1,0.431,0.125345452801484,22.2,0
"514",4432722,"Athan","Kaliakmanis","Minnesota",2023,72.45,3,946,3,0.541,0.0788817107146002,20,0
"515",4432733,"Clay","Millen","Colorado State",2023,2.89,3,1910,10,0.722,0.149388234277409,21.9,0
"516",4432734,"Jalen","Milroe","Alabama",2023,211.074,3,297,5,0.585,0.275775309939762,36.8,0
"517",4432759,"Sawyer","Robertson","Baylor",2023,31.157,2,23,0,0.545,0.132696701324553,24.5,1
"518",4432762,"Shedeur","Sanders","Colorado",2023,154.226,3,3386,36,0.709,0.168755547858215,29.6,1
"519",4432767,"Preston","Stone","SMU",2023,202.312,3,388,2,0.583,0.273827621662459,34.1,0
"520",4432782,"Brock","Vandagriff","Georgia",2023,9.944,3,0,0,0,0.398788081458819,41.5,0
"521",4432803,"Kaidon","Salter","Liberty",2023,272.003,3,1086,8,0.584,0.329145814093656,36.2,0
"522",4433829,"Mitch","Griffis","Wake Forest",2023,62.817,3,348,5,0.707,0.0446999848852438,20.2,0
