"","season","athlete_id","name","position","team","conference","avg_PPA_all","avg_PPA_pass","avg_PPA_rush","avg_PPA_first_down","avg_PPA_second_down","avg_PPA_third_down","avg_PPA_standard_downs","avg_PPA_passing_downs","total_PPA_all","total_PPA_pass","total_PPA_rush","total_PPA_first_down","total_PPA_second_down","total_PPA_third_down","total_PPA_standard_downs","total_PPA_passing_downs","countable_plays"
"5277",2022,"4567774","Agiye Hall","WR","Texas","B12",0.494,0.494,NA,0.494,NA,NA,0.494,NA,0.494,0.494,0,0.494,0,0,0.494,0,NA
"5278",2022,"4567784","Jacolby George","WR","Miami","ACC",0.685,0.685,NA,0.577,0.667,0.93,0.577,0.767,9.594,9.594,0,1.732,6.004,1.859,3.459,6.135,NA
"5279",2022,"4567790","Artez Hooker","WR","Florida International","CUSA",0.195,0.195,NA,0.064,0.109,-0.048,0.608,-0.735,2.536,2.536,0,0.32,0.218,-0.241,5.475,-2.939,NA
"5280",2022,"4567792","K'Wan Powell","RB","South Florida","AAC",0.209,-0.053,0.22,0.095,0.105,0.474,0.322,0.021,5.017,-0.053,5.07,0.855,0.842,3.319,4.824,0.193,NA
"5281",2022,"4568024","Josh Williams","RB","LSU","SEC",0.261,0.318,0.246,0.266,0.079,0.663,0.246,0.334,32.094,7.956,24.138,16.756,2.693,12.599,25.082,7.012,NA
"5282",2022,"4568026","Jack Mashburn","TE","LSU","SEC",0.337,0.337,NA,0.337,NA,NA,0.337,NA,0.673,0.673,0,0.673,0,0,0.673,0,NA
"5283",2022,"4568154","Spencer Witter","TE","Boston College","ACC",1.071,1.071,NA,NA,1.536,0.142,0.941,1.136,3.214,3.214,0,0,3.073,0.142,0.941,2.273,NA
"5284",2022,"4568227","Tye Herbstreit","WR","Clemson","ACC",-0.088,-0.088,NA,-0.088,NA,NA,-0.088,NA,-0.088,-0.088,0,-0.088,0,0,-0.088,0,NA
"5285",2022,"4568228","Hamp Greene","WR","Clemson","ACC",-0.377,-0.377,NA,NA,-0.377,NA,-0.377,NA,-0.754,-0.754,0,0,-0.754,0,-0.754,0,NA
"5286",2022,"4568233","Jaylen Coleman","RB","Duke","ACC",0.184,0.685,0.151,-0.039,0.151,0.309,0.123,0.32,17.991,4.111,13.88,-1.479,6.35,4.63,8.385,9.606,NA
"5287",2022,"4568312","Jordan Houston","RB","NC State","ACC",0.029,0.136,-0.001,-0.073,0.126,0.019,-0.03,0.156,5.077,5.167,-0.09,-5.986,7.814,0.48,-3.486,8.563,NA
"5288",2022,"4568316","DeMarcus Jones II","RB","NC State","ACC",-0.215,0.147,-0.336,-0.408,0.085,0.024,-0.373,0.131,-6.889,1.18,-8.068,-5.712,0.937,0.146,-8.201,1.312,NA
"5289",2022,"4568336","Zach Gibson","QB","Georgia Tech","ACC",0.092,0.082,0.195,0.038,0.132,0,0.152,0.007,11.285,9.14,2.145,1.868,5.14,0.001,10.948,0.337,NA
"5290",2022,"4568345","Shawn Naim","WR","Akron","MAC",0.205,0.205,NA,0.582,-0.047,NA,0.245,0.044,1.025,1.025,0,1.164,-0.14,0,0.981,0.044,NA
"5291",2022,"4568406","Calvin Hill","RB","Texas State","SBC",0.066,0.433,0.02,-0.052,0.015,0.537,-0.035,0.593,5.327,3.898,1.429,-2.271,0.38,5.37,-2.387,7.715,NA
"5292",2022,"4568411","Cornelious Brown","QB","UT Martin","",-0.11,-0.252,0.044,-0.185,0.455,-0.445,-0.169,-0.046,-2.538,-3.026,0.488,-1.848,3.188,-2.227,-2.033,-0.505,NA
"5293",2022,"4568419","Khaleb Hood","WR","Georgia Southern","SBC",0.521,0.564,-0.548,0.392,0.479,0.877,0.445,0.638,54.175,56.369,-2.194,19.194,12.93,21.93,28.023,26.153,NA
"5294",2022,"4568421","Darius Lewis","WR","Georgia Southern","SBC",0.253,0.228,0.401,-0.146,0.374,0.988,0.165,0.471,1.768,1.367,0.401,-0.582,0.374,1.977,0.826,0.942,NA
"5295",2022,"4568422","AJ Brown","RB","Georgia Southern","SBC",0.038,-0.23,0.091,-0.178,0.29,1.372,0.006,0.575,0.681,-0.69,1.371,-2.139,1.448,1.372,0.107,0.575,NA
"5296",2022,"4568425","Beau Johnson","TE","Georgia Southern","SBC",1.925,1.925,NA,0.748,2.455,2.606,0.748,2.866,17.323,17.323,0,2.992,7.366,2.606,2.992,14.331,NA
"5297",2022,"4568446","William Kakavitsas","WR","Virginia Tech","ACC",1.103,1.103,NA,NA,1.103,NA,NA,1.103,1.103,1.103,0,0,1.103,0,0,1.103,NA
"5298",2022,"4568450","Nick Gallo","TE","Virginia Tech","ACC",0.187,0.187,NA,0.095,-0.008,1.01,0.246,0.046,6.36,6.36,0,1.422,-0.111,5.049,5.898,0.462,NA
"5299",2022,"4568490","RJ Harvey","RB","UCF","AAC",0.273,0.702,0.176,0.174,0.258,0.935,0.29,0.174,38.511,18.248,20.263,12.734,12.642,16.835,34.851,3.66,NA
"5300",2022,"4568526","Maasai Maynor","QB","Navy","AAC",0.456,0.646,0.14,-0.073,0.649,-0.2,0.258,0.655,10.952,9.688,1.264,-0.435,6.486,-1.199,3.094,7.858,NA
"5301",2022,"4568528","Devin Mathews","WR","Wofford","",0.743,0.743,NA,0.333,0.669,1.045,0.392,0.966,13.369,13.369,0,1.663,3.345,8.361,2.742,10.627,NA
"5302",2022,"4568551","Mark Walker","WR","Navy","AAC",0.781,0.781,NA,0.256,1,1.151,0.256,1.104,16.403,16.403,0,2.046,4.002,10.356,2.046,14.357,NA
"5303",2022,"4568583","Tyler Lavine","RB","SMU","AAC",0.313,0.603,0.278,0.026,0.41,0.501,0.286,0.451,49.485,10.247,39.238,1.769,22.147,12.034,37.762,11.722,NA
"5304",2022,"4568649","Ethan Hall","TE","Tulsa","AAC",-0.53,-0.53,NA,-0.092,0.363,1.514,-0.634,-0.253,-5.83,-5.83,0,-0.369,1.454,1.514,-5.072,-0.758,NA
"5305",2022,"4568655","Malik Rodgers","WR","Alcorn State","",2.053,2.053,NA,NA,2.053,NA,3.82,0.287,4.107,4.107,0,0,4.107,0,3.82,0.287,NA
"5306",2022,"4568658","Daniel Carter","RB","Pittsburgh","ACC",0.253,-0.244,0.377,0.006,1.9,0.543,0.34,-0.535,5.055,-0.974,6.029,0.037,1.9,5.978,6.125,-1.07,NA
"5307",2022,"4568660","Vincent Davis","RB","Pittsburgh","ACC",0.171,0.389,0.122,0.082,0.25,0.372,0.19,0.053,11.134,4.67,6.464,3.025,4.758,3.351,10.657,0.478,NA
"5308",2022,"4568670","Josh Henderson","RB","Indiana","B1G",0.249,0.887,0.053,0.319,0.097,0.314,0.273,0.178,29.621,24.836,4.785,16.282,4.248,7.211,24.283,5.338,NA
"5309",2022,"4568694","Daniel Hishaw Jr.","RB","Kansas","B12",0.448,2.908,0.28,0.468,0.418,0.461,0.496,0.247,21.061,8.723,12.338,10.765,7.53,2.765,18.838,2.223,NA
"5310",2022,"4568992","Ryan O'Keefe","WR","UCF","AAC",0.56,0.576,0.501,0.434,0.332,1.414,0.596,0.468,61.032,49.515,11.517,21.706,13.616,19.801,46.515,14.517,NA
"5311",2022,"4569001","Cameron Ross","WR","UConn","Ind",1.238,1.238,NA,1.023,1.453,NA,1.023,1.453,2.476,2.476,0,1.023,1.453,0,1.023,1.453,NA
"5312",2022,"4569013","Jacob Flynn","WR","UConn","Ind",0.51,0.51,NA,0.076,-0.363,0.946,-0.086,0.908,2.551,2.551,0,0.076,-0.363,2.838,-0.172,2.723,NA
"5313",2022,"4569024","Jaylen Thomas","RB","Colorado State","MWC",0.138,0.434,-0.125,-0.087,0.432,0.185,-0.022,0.522,4.687,6.941,-2.253,-1.481,3.022,1.48,-0.534,5.221,NA
"5314",2022,"4569025","David Aggrey","RB","Colorado State","MWC",-1.15,NA,-1.15,NA,-1.15,NA,-1.15,NA,-1.15,0,-1.15,0,-1.15,0,-1.15,0,NA
"5315",2022,"4569031","Darren Wilson","WR","Iowa State","B12",0.834,0.834,NA,NA,0.834,NA,1.009,0.484,2.501,2.501,0,0,2.501,0,2.017,0.484,NA
"5316",2022,"4569080","Jeshua Fixel","RB","Nevada","MWC",-0.777,NA,-0.777,-0.777,NA,NA,-0.777,NA,-1.553,0,-1.553,-1.553,0,0,-1.553,0,NA
"5317",2022,"4569086","Charles Ross","WR","San José State","MWC",1.458,1.458,NA,1.027,1.268,1.761,1.684,1.317,18.959,18.959,0,2.054,6.34,10.565,8.42,10.539,NA
"5318",2022,"4569094","Jackson McDonald","TE","Florida International","CUSA",1.763,1.763,NA,0.681,NA,2.845,0.681,2.845,3.526,3.526,0,0.681,0,2.845,0.681,2.845,NA
"5319",2022,"4569119","Chris Herron","QB","Prairie View A&M","",0.858,0.757,1.045,0.06,0.255,2.046,0.376,1.607,39.446,22.72,16.726,0.839,3.826,34.782,10.526,28.92,NA
"5320",2022,"4569156","Michael Wiley","RB","Arizona","PAC",0.365,0.812,0.212,0.295,0.334,1.358,0.216,1.019,52.95,30.029,22.921,20.328,16.692,27.155,25.435,27.514,NA
"5321",2022,"4569181","Kyle Maxwell","WR","Louisiana Tech","CUSA",0.439,0.439,NA,0.349,0.335,0.608,0.062,0.665,7.027,7.027,0,0.699,2.68,3.648,0.374,6.653,NA
"5322",2022,"4569184","Trenton Bourguet","QB","Arizona State","PAC",0.441,0.434,0.525,0.148,0.514,0.637,0.349,0.564,96.631,87.699,8.932,10.633,45.774,32.508,43.648,52.983,NA
"5323",2022,"4569187","Case Hatch","FB","Arizona State","PAC",-1.19,NA,-1.19,NA,NA,-1.19,-1.19,NA,-1.19,0,-1.19,0,0,-1.19,-1.19,0,NA
"5324",2022,"4569193","Ethan Long","QB","Abilene Christian","WAC",0.264,0.258,0.339,-0.139,0.253,0.69,0.268,0.26,27.702,24.99,2.711,-4.71,9.632,22.78,13.413,14.288,NA
"5325",2022,"4569281","Nick Rempert","WR","Tulsa","AAC",-0.258,-0.258,NA,NA,NA,-0.258,NA,-0.258,-0.258,-0.258,0,0,0,-0.258,0,-0.258,NA
"5326",2022,"4569325","Dezmon Jackson","RB","Sam Houston","WAC",-0.132,0.155,-0.172,-0.385,0.138,0.149,-0.214,0.26,-13.098,1.86,-14.958,-20.77,4.148,1.785,-17.522,4.424,NA
"5327",2022,"4569330","Austin Jones","RB","USC","PAC",0.241,0.713,0.139,0.124,0.297,0.636,0.209,0.377,39.277,20.666,18.611,10.623,17.844,10.81,27.593,11.684,NA
"5328",2022,"4569350","Mikel Barkley","WR","Toledo","MAC",0.517,0.517,NA,0.928,0.379,0.13,0.397,0.823,16.54,16.54,0,13.916,2.651,0.908,9.134,7.406,NA
"5329",2022,"4569371","Isaiah Williams","WR","Illinois","B1G",0.434,0.477,-0.028,0.124,0.661,0.49,0.302,0.56,40.775,41,-0.225,3.216,25.795,12.734,13.899,26.876,NA
"5330",2022,"4569372","Dalevon Campbell","WR","Nevada","MWC",0.219,0.219,NA,0.109,0.308,0.464,0.143,0.329,12.898,12.898,0,2.5,7.09,4.64,4.998,7.899,NA
"5331",2022,"4569382","Jordan Whittington","WR","Texas","B12",0.511,0.52,-0.167,0.315,0.726,0.681,0.433,0.713,38.8,38.967,-0.167,11.988,15.237,11.575,23.834,14.966,NA
"5332",2022,"4569393","Xavier White","WR","Texas Tech","B12",0.941,0.941,NA,0.531,1.195,1.833,0.633,1.292,44.239,44.239,0,10.089,22.708,11,15.82,28.418,NA
"5333",2022,"4569422","Christian Grubb","RB","UCLA","PAC",0.597,NA,0.597,0.31,0.218,2.79,0.141,1.965,4.775,0,4.775,1.55,0.436,2.79,0.844,3.931,NA
"5334",2022,"4569423","Hudson Habermehl","TE","UCLA","PAC",0.42,0.42,NA,0.965,-0.296,0.232,0.788,-0.07,8.825,8.825,0,8.681,-1.478,1.622,9.453,-0.628,NA
"5335",2022,"4569501","Anthony Williams Jr.","RB","Akron","MAC",1.067,1.067,NA,-0.559,1.181,1.57,0.311,1.57,5.333,5.333,0,-0.559,1.181,4.711,0.622,4.711,NA
"5336",2022,"4569507","Cade McDonald","WR","Michigan State","B1G",0.573,0.573,NA,0.103,0.443,-0.463,0.832,-0.463,2.867,2.867,0,0.207,0.443,-0.463,3.33,-0.463,NA
"5337",2022,"4569524","Eugene Minter","TE","Charlotte","CUSA",0.735,0.735,NA,0.053,1.331,1.12,0.421,0.914,8.087,8.087,0,0.158,2.662,5.599,1.685,6.401,NA
"5338",2022,"4569524","Eugene Minter","TE","Charlotte","",0.735,0.735,NA,0.053,1.331,1.12,0.421,0.914,8.087,8.087,0,0.158,2.662,5.599,1.685,6.401,NA
"5339",2022,"4569535","Jacob Clark","QB","Missouri State","",0.452,0.452,NA,0.125,0.159,0.659,0.14,0.712,4.973,4.973,0,0.376,0.477,2.636,0.702,4.271,NA
"5340",2022,"4569538","Larry Wright","WR","Missouri State","",2.042,2.042,NA,0.627,NA,NA,0.627,3.456,4.083,4.083,0,0.627,0,0,0.627,3.456,NA
"5341",2022,"4569547","Nick Kallerup","TE","Minnesota","B1G",1.65,1.65,NA,0.771,2.529,NA,1.65,NA,3.3,3.3,0,0.771,2.529,0,3.3,0,NA
"5342",2022,"4569559","Devaughn Vele","WR","Utah","PAC",0.708,0.718,0.368,0.535,0.745,1.269,0.393,1.443,49.561,48.824,0.737,22.466,8.937,16.496,19.252,30.308,NA
"5343",2022,"4569560","Jordan Wilmore","RB","Utah State","MWC",-0.252,NA,-0.252,-0.015,-0.385,-0.88,-0.175,-0.677,-3.28,0,-3.28,-0.088,-2.312,-0.88,-1.926,-1.353,NA
"5344",2022,"4569574","Cooper Jewett","RB","Nebraska","B1G",-0.214,NA,-0.214,NA,-0.363,-0.064,-0.363,-0.064,-0.428,0,-0.428,0,-0.363,-0.064,-0.363,-0.064,NA
"5345",2022,"4569594","Cameron Davis","RB","Washington","PAC",0.296,0.183,0.316,-0.005,0.397,0.812,0.281,0.367,36.959,3.482,33.477,-0.304,15.89,20.292,29.245,7.714,NA
"5346",2022,"4569598","Dylan Morris","QB","Washington","PAC",0.582,0.55,0.709,-0.391,2.019,0.255,-0.391,1.377,11.636,8.799,2.836,-3.515,14.131,1.02,-3.515,15.151,NA
"5347",2022,"4569603","Malik Washington","WR","Northwestern","B1G",0.373,0.59,-1.09,0.206,0.147,0.847,0.342,0.427,31.678,43.672,-11.994,7.005,3.963,16.935,18.442,13.236,NA
"5348",2022,"4569609","Evan Hull","RB","Northwestern","B1G",0.119,0.685,-0.03,-0.017,-0.012,0.784,0.055,0.321,33.659,40.435,-6.777,-2.232,-1.104,41.567,11.824,21.834,NA
"5349",2022,"4569615","Thomas Gordon","TE","Northwestern","B1G",0.616,0.616,NA,0.712,0.585,NA,0.666,0.552,9.861,9.861,0,2.846,7.015,0,5.994,3.867,NA
"5350",2022,"4569619","J.P. Andrade","QB","Jackson State","",-0.149,-0.149,NA,0.698,-0.539,-0.796,0.102,-0.569,-1.195,-1.195,0,2.095,-1.078,-1.591,0.51,-1.706,NA
"5351",2022,"4569653","Shane Calhoun","TE","East Carolina","AAC",0.803,0.803,NA,0.096,0.762,1.281,0.981,0.625,16.063,16.063,0,0.481,5.335,10.247,9.809,6.254,NA
"5352",2022,"4569657","Christian Wortham","WR","South Alabama","SBC",-0.609,-0.609,NA,-0.895,-0.324,NA,-0.895,-0.324,-1.219,-1.219,0,-0.895,-0.324,0,-0.895,-0.324,NA
"5353",2022,"4569663","Justin Johnson","RB","West Virginia","B12",0.135,0.569,0.099,0.187,-0.064,0.221,0.18,-0.042,14.202,4.552,9.65,9.144,-2.693,2.652,15.093,-0.891,NA
"5354",2022,"4569682","Audric Estime","RB","Notre Dame","Ind",0.241,0.852,0.205,0.079,0.306,0.856,0.189,0.434,39.721,7.667,32.054,6.848,15.923,19.695,24.535,15.186,NA
"5355",2022,"4569896","Alex Brown","WR","Wyoming","MWC",1.369,1.369,NA,NA,1.318,1.472,1.519,1.219,8.214,8.214,0,0,5.27,2.944,4.557,3.657,NA
"5356",2022,"4569909","Ryan Marquez","WR","Wyoming","MWC",0.08,-0.046,0.374,0.174,0.322,-0.52,0.125,0.011,0.797,-0.324,1.121,0.87,0.967,-1.039,0.753,0.044,NA
"5357",2022,"4569912","Wyatt Wieland","WR","Wyoming","MWC",0.975,0.963,1.023,0.929,0.486,1.551,0.746,1.292,30.222,24.083,6.139,9.292,4.372,17.058,13.429,16.793,NA
"5358",2022,"4569948","Keanu Hill","TE","BYU","Ind",1.217,1.186,2.337,0.744,1.35,2.443,0.903,1.82,46.233,43.896,2.337,15.633,13.502,17.098,22.57,23.664,NA
"5359",2022,"4569949","Jackson McChesney","RB","BYU","Ind",0.322,NA,0.322,1.074,-1.181,NA,0.322,NA,0.967,0,0.967,2.148,-1.181,0,0.967,0,NA
"5360",2022,"4569951","Isaac Rex","TE","BYU","Ind",0.913,0.913,NA,0.86,1.214,0.614,1.043,0.2,23.75,23.75,0,14.623,7.284,1.843,22.95,0.799,NA
"5361",2022,"4569954","Terrell Warner","WR","New Mexico State","Ind",1.931,1.931,NA,1.382,3.232,1.179,1.28,3.232,5.793,5.793,0,1.382,3.232,1.179,2.56,3.232,NA
"5362",2022,"4569986","Kyle Van Leeuwen","WR","Utah State","MWC",0.769,0.769,NA,0.886,0.676,NA,0.886,0.676,6.924,6.924,0,3.545,3.379,0,3.545,3.379,NA
"5363",2022,"4569994","Sawyer Merrill","WR","Sacramento State","",1.364,1.364,NA,NA,1.364,NA,NA,1.364,1.364,1.364,0,0,1.364,0,0,1.364,NA
"5364",2022,"4570037","Terrance Ferguson","TE","Oregon","PAC",0.911,0.911,NA,0.885,0.273,1.685,0.861,1.007,31.882,31.882,0,15.938,2.461,13.483,19.799,12.083,NA
"5365",2022,"4570045","John Dunmore","WR","Oregon State","PAC",0.984,0.984,NA,0.909,0.281,1.576,0.887,1.129,9.836,9.836,0,4.547,0.561,4.727,5.32,4.516,NA
"5366",2022,"4570047","TJ Jones","WR","UAB","CUSA",0.505,0.464,0.882,0.562,0.576,-0.172,0.619,0.239,15.163,12.517,2.646,8.997,4.609,-0.858,13.008,2.155,NA
"5367",2022,"4570057","Cole Snyder","QB","Buffalo","MAC",0.29,0.311,0.199,0.17,0.158,0.597,0.187,0.414,139.466,126.762,14.556,30.2,25.098,74.007,49.203,90.263,NA
"5368",2022,"4570071","Julius Davis","RB","Wisconsin","B1G",0.125,-0.365,0.163,-0.198,0.74,-0.365,0.171,-0.148,1.754,-0.365,2.118,-1.581,3.7,-0.365,2.05,-0.297,NA
"5369",2022,"4570090","Chad Alexander","RB","New Mexico","MWC",-0.398,-0.612,-0.368,-0.662,-0.202,0.164,-0.368,-0.612,-3.186,-0.612,-2.575,-3.311,-0.202,0.327,-2.575,-0.612,NA
"5370",2022,"4570105","RaJae' Johnson","WR","Troy","SBC",1.306,1.306,NA,1.488,0.922,0.793,1.56,0.973,57.483,57.483,0,22.321,14.752,6.34,38.988,18.495,NA
"5371",2022,"4570115","Samario Rudolph","WR","UAB","CUSA",1.803,1.803,NA,1.623,1.021,2.551,1.349,1.954,28.849,28.849,0,4.869,6.125,17.855,5.397,23.452,NA
"5372",2022,"4570130","Jermaine Brown Jr.","RB","UAB","CUSA",0.148,0.089,0.156,0.01,0.145,0.446,0.144,0.162,27.448,1.954,25.494,0.913,9.271,12.922,20.479,6.968,NA
"5373",2022,"4570132","Ryan Davis","WR","UAB","CUSA",1.316,1.316,NA,0.893,0.799,1.249,0.893,1.527,7.896,7.896,0,1.787,0.799,2.498,1.787,6.11,NA
"5374",2022,"4570169","Kendric Blake","WR","Charlotte","CUSA",0.54,0.54,NA,0.54,NA,NA,0.54,NA,0.54,0.54,0,0.54,0,0,0.54,0,NA
"5375",2022,"4570169","Kendric Blake","WR","Charlotte","",0.54,0.54,NA,0.54,NA,NA,0.54,NA,0.54,0.54,0,0.54,0,0,0.54,0,NA
"5376",2022,"4570183","Marcus Phillips Jr.","WR","Southern Utah","WAC",-0.018,-0.018,NA,-0.328,-0.104,2.015,0.007,-0.104,-0.159,-0.159,0,-1.966,-0.208,2.015,0.049,-0.208,NA
"5377",2022,"4570188","Brad Rozner","WR","Rice","CUSA",0.897,0.897,NA,0.802,0.852,1.327,0.785,1.055,58.335,58.335,0,23.266,15.336,19.905,29.84,28.495,NA
"5378",2022,"4570190","Jake Bailey","WR","SMU","AAC",2.308,2.308,NA,0.289,0.183,3.039,1.191,2.68,27.698,27.698,0,0.289,0.365,18.234,3.573,24.124,NA
"5379",2022,"4570197","Jerry Johnson III","TE","Rice","CUSA",-0.671,-0.671,NA,NA,NA,-0.671,NA,-0.671,-0.671,-0.671,0,0,0,-0.671,0,-0.671,NA
"5380",2022,"4570200","Jack Bradley","TE","Rice","CUSA",0.312,0.421,-3.077,0.129,0.165,1.459,0.295,0.338,9.989,13.066,-3.077,1.683,2.471,5.836,5.599,4.39,NA
"5381",2022,"4570217","James Phillips","WR","Hawai'i","MWC",0.365,0.365,NA,0.504,-0.278,0.596,0.545,-0.031,5.84,5.84,0,3.527,-1.671,1.193,5.993,-0.153,NA
"5382",2022,"4570218","Jonah Panoke","WR","Hawai'i","MWC",0.524,0.524,NA,0.4,0.611,0.511,0.555,0.491,16.249,16.249,0,3.198,7.941,5.11,8.887,7.362,NA
"5383",2022,"4570239","Isaiah Holiness","WR","Massachusetts","Ind",0.333,1.125,0.22,-0.095,0.087,NA,0.451,-0.492,2.664,1.125,1.539,-0.381,0.26,0,3.156,-0.492,NA
"5384",2022,"4570242","Nick Nash","WR","San José State","MWC",0.59,0.643,0.448,0.278,0.595,1.2,0.666,0.499,6.491,5.146,1.345,1.112,2.977,2.401,3.998,2.493,NA
"5385",2022,"4570243","Kairee Robinson","RB","San José State","MWC",0.073,0.202,0.051,0.181,-0.009,0.272,0.067,0.094,12.2,5.059,7.141,14.652,-0.581,4.617,8.516,3.684,NA
"5386",2022,"4570245","Jake Simmons","QB","Robert Morris","",-0.016,0.284,-1.366,-0.703,0.048,0.057,-0.367,0.116,-0.172,2.56,-2.732,-0.703,0.192,0.339,-1.101,0.928,NA
"5387",2022,"4570250","Trevor Wilson","WR","Kansas","B12",1.287,1.287,NA,2.549,NA,0.024,2.549,0.024,2.573,2.573,0,2.549,0,0.024,2.549,0.024,NA
"5388",2022,"4570251","Tajay Ahmed","RB","Buffalo","MAC",0.098,0.595,0.061,0.04,0.029,0.638,0.105,-0.005,2.838,1.189,1.649,0.636,0.287,1.914,2.847,-0.009,NA
"5389",2022,"4570259","Daniel Richardson","QB","Central Michigan","MAC",0.197,0.191,0.322,-0.076,0.284,0.446,0.005,0.42,69.436,63.954,5.482,-9.503,29.82,46.801,1.033,68.403,NA
"5390",2022,"4570270","Adam Jones","WR","Arkansas State","SBC",1.342,1.342,NA,0.486,1.726,1.352,0.784,1.981,20.133,20.133,0,1.945,10.359,5.409,6.269,13.864,NA
"5391",2022,"4570285","Nigel Drummond II","WR","Ohio","MAC",1.214,1.214,NA,0.887,NA,1.869,1.214,NA,3.642,3.642,0,1.773,0,1.869,3.642,0,NA
"5392",2022,"4570286","Tyler Foster","TE","Ohio","MAC",0.971,0.971,NA,0.815,-0.104,2.559,0.424,2.245,9.706,9.706,0,2.444,-0.415,7.676,2.971,6.735,NA
"5393",2022,"4570292","Jai'ave Magalei","QB","East Texas A&M","",-0.138,-0.199,0.963,-0.004,-0.472,0.291,-0.053,-0.2,-2.624,-3.587,0.963,-0.021,-3.307,1.749,-0.426,-2.197,NA
"5394",2022,"4570296","Dalen Cambre","WR","Louisiana","SBC",1.823,1.823,NA,NA,2.586,0.298,NA,1.823,5.469,5.469,0,0,5.171,0.298,0,5.469,NA
"5395",2022,"4570428","PaSean Wimberly","RB","Bowling Green","MAC",-0.285,-0.625,-0.265,-0.183,-0.308,0.734,-0.33,0.073,-5.138,-0.625,-4.513,-1.649,-1.542,2.202,-5.285,0.147,NA
"5396",2022,"4570471","Kanoa Shannon","RB","Oregon State","PAC",0.137,NA,0.137,-0.058,0.068,0.96,0.202,-0.008,1.786,0,1.786,-0.407,0.273,1.921,1.817,-0.031,NA
"5397",2022,"4570507","Devin Voisin","WR","South Alabama","SBC",0.714,0.771,-1.524,0.556,0.442,1.638,0.52,1.101,57.824,60.872,-3.048,17.781,11.922,29.475,28.095,29.728,NA
"5398",2022,"4570510","Jamel Thomas","WR","Northwestern State","",0.182,0.182,NA,0.477,-0.359,0.762,0.298,0.08,2.723,2.723,0,1.431,-2.516,3.808,2.087,0.636,NA
"5399",2022,"4570516","Joshua Carter","RB","Eastern Kentucky","ASUN",0.145,0.41,0.107,0.118,0.074,2.432,0.116,0.299,9.15,3.279,5.871,4.007,1.84,7.296,6.161,2.99,NA
"5400",2022,"4570519","Terrion Avery","RB","South Alabama","SBC",-0.012,1.421,-0.08,-0.13,0.208,0.057,-0.102,0.228,-0.268,1.421,-1.689,-1.688,1.25,0.17,-1.634,1.365,NA
"5401",2022,"4570532","Todd Justice","TE","South Alabama","SBC",1.56,0.692,1.994,NA,0.692,NA,3.886,0.397,4.681,0.692,3.989,0,0.692,0,3.886,0.794,NA
"5402",2022,"4570550","Demarcus Jones","WR","Southern Miss","SBC",1.735,2.184,0.389,0.096,3.574,1.635,0.242,3.227,6.939,6.551,0.389,0.096,3.574,3.269,0.485,6.455,NA
"5403",2022,"4570554","Chandler Rogers","QB","UL Monroe","SBC",0.246,0.208,0.386,-0.052,0.403,0.582,0.105,0.431,59.712,39.651,20.061,-5.478,27.829,36.071,14.496,45.216,NA
"5404",2022,"4570561","Eric Gray","RB","Oklahoma","B12",0.268,-0.018,0.315,0.116,0.418,0.406,0.242,0.351,58.437,-0.547,58.984,11.731,33.428,13.802,40.174,18.263,NA
"5405",2022,"4570581","Hunter Salmon","TE","Tennessee","SEC",0.434,0.434,NA,1.01,-0.142,NA,1.01,-0.142,0.869,0.869,0,1.01,-0.142,0,1.01,-0.142,NA
"5406",2022,"4570634","Bayne Tryon","TE","Tulsa","AAC",0.343,0.343,NA,NA,0.343,NA,NA,0.343,0.343,0.343,0,0,0.343,0,0,0.343,NA
"5407",2022,"4570636","Malick Meiga","WR","Penn State","B1G",0.407,0.407,NA,0.353,0.434,NA,0.391,0.438,1.221,1.221,0,0.353,0.868,0,0.783,0.438,NA
"5408",2022,"4570666","Tyler Smith","WR","Chattanooga","",0.707,0.707,NA,-0.087,1.339,1.19,-0.073,1.8,8.489,8.489,0,-0.435,5.354,3.57,-0.509,8.998,NA
"5409",2022,"4570667","Terez Traynor","WR","Idaho","",0.877,0.877,NA,1.325,-0.54,1.394,1.721,0.033,5.262,5.262,0,1.325,-1.08,2.787,5.163,0.099,NA
"5410",2022,"4570673","Connor Jordan","QB","St. Thomas (MN)","",0.013,0.431,-0.824,0.129,0.328,-0.506,0.046,-0.12,0.189,4.307,-4.118,0.9,1.313,-2.023,0.548,-0.359,NA
"5411",2022,"4570683","Kam Brown","WR","UCLA","PAC",0.917,0.917,NA,1.037,0.639,0.993,0.817,1.083,29.339,29.339,0,17.631,5.75,5.958,16.349,12.99,NA
"5412",2022,"4570738","Ke'Shawn Williams","WR","Wake Forest","ACC",0.896,0.896,NA,0.563,1.116,0.895,0.877,0.939,47.478,47.478,0,12.389,15.627,13.42,32.446,15.031,NA
"5413",2022,"4570776","Silas Perreiah","RB","Eastern Washington","",-0.029,-0.381,0.038,-0.025,0.233,-0.705,-0.016,-0.178,-0.72,-1.525,0.805,-0.353,1.863,-1.41,-0.364,-0.356,NA
"5414",2022,"4570788","Jakobie James","WR","Eastern Washington","",0.447,0.447,NA,-0.272,0.392,1.128,0.269,0.674,11.182,11.182,0,-2.449,2.353,11.278,3.768,7.414,NA
"5415",2022,"4570792","Blake Gobel","TE","Eastern Washington","",1.124,1.124,NA,0.914,2.695,0.076,1.183,1.004,10.112,10.112,0,4.572,5.39,0.151,7.1,3.012,NA
